### 
### Experiment date : 2025-07-02 14:41:31 
### Parameters of the wind tunnel system 
### 

mode : 1
max_time : 1800
is_save_data : True
path_save_data : experiments\exp_2025-07-02_14-24-48
is_density_link_temperature : False
alpha : 0.1
beta : 0.02
sampling_rate : 1000
sampling_batch : 400
k_pitot : 86.207
offset_pitot : 0
offset_T : -0.146
k_T : 100
k_atm : 5200
offset_atm : 80000
factor_conv : 1
P : 0.12
I : 0.015
D : 0.075
conv_factor : 0.05

### 
### Data 
### 

t [s], v [m/s], v_target [m/s], T [K], Pressure_pitot [Pa], P_amb [Pa], Control_signal [V]
576.7382998466492, 5.0752750713857, 5.0, 298, 15.345762705964702, 101905.46248482785, 1.6191545099694764
577.1583490371704, 5.008195499455164, 5.0, 298, 14.942795572967585, 101905.46248482785, 1.6179033190639318
577.5763785839081, 5.003824901773742, 5.0, 298, 14.916726123207276, 101905.46248482785, 1.6185782247256495
577.9953100681305, 4.999776369713004, 5.0, 298, 14.892598015450394, 101905.46248482785, 1.6194033215159578
578.4139878749847, 5.0977431726239, 5.0, 298, 15.48193398077653, 101905.46248482785, 1.6196068854072805
578.8346061706543, 5.02568619488605, 5.0, 298, 15.04735070658074, 101905.46248482785, 1.6176327448955459
579.2563304901123, 5.097149570570584, 5.0, 298, 15.478328631341594, 101905.46248482785, 1.6173162285727478
579.6806600093842, 5.108461777963453, 5.0, 298, 15.547107605177303, 101905.46248482785, 1.6163832962443
580.0990581512451, 5.0746329743998295, 5.0, 298, 15.341880021957849, 101905.46248482785, 1.6145699967781755
580.5204355716705, 4.994699439658822, 5.0, 298, 14.862368547111313, 101905.46248482785, 1.6142683984484572
580.9391469955444, 5.008241974671384, 5.0, 298, 14.943072907539504, 101905.46248482785, 1.615784267522389
581.3605189323425, 5.013815873019641, 5.0, 298, 14.976353056169687, 101905.46248482785, 1.6165443499293708
581.7820320129395, 4.996143862174742, 5.0, 298, 14.870965918840776, 101905.46248482785, 1.6163592056310487
582.2042574882507, 5.004569102846795, 5.0, 298, 14.921163476357966, 101905.46248482785, 1.6166920874956519
582.6387255191803, 5.044316080174287, 5.0, 298, 15.159116539063769, 101905.46248482785, 1.6168638304503296
583.0579421520233, 4.9643163707849265, 5.0, 298, 14.682101075364494, 101905.46248482785, 1.6159923640393925
583.4763135910034, 5.019754542704849, 5.0, 298, 15.011851881375215, 101905.46248482785, 1.6169882444346646
583.8961379528046, 5.110693888865213, 5.0, 298, 15.560696999201294, 101905.46248482785, 1.617078083418528
584.3158910274506, 4.920093232228515, 5.0, 298, 14.421683912333323, 101905.46248482785, 1.6144376143456054
584.7496492862701, 5.083569165837281, 5.0, 298, 15.395960263481893, 101905.46248482785, 1.61662853784603
585.1689002513885, 4.981353720494338, 5.0, 298, 14.783050859542714, 101905.46248482785, 1.615962582587804
585.5879058837891, 5.041546761745169, 5.0, 298, 15.142476464748677, 101905.46248482785, 1.6157477422239914
586.0204861164093, 5.101850831100035, 5.0, 298, 15.506894092249166, 101905.46248482785, 1.615786216828417
586.4407279491425, 5.050172795169467, 5.0, 298, 15.194338029697375, 101905.46248482785, 1.6135415748551314
586.8621301651001, 5.056713215804819, 5.0, 298, 15.233719538909758, 101905.46248482785, 1.6131365683381107
587.2820665836334, 5.1629383190138896, 5.0, 298, 15.880463760622957, 101905.46248482785, 1.6131615532194135
587.7021996974945, 5.107504860386228, 5.0, 298, 15.541283579167022, 101905.46248482785, 1.6103736266833515
588.1227099895477, 4.962675081630428, 5.0, 298, 14.672394365347358, 101905.46248482785, 1.6090246328714102
588.5422117710114, 5.112378714579604, 5.0, 298, 15.570958378362265, 101905.46248482785, 1.6118634025269634
588.9763362407684, 5.008799643630065, 5.0, 298, 14.946400922402521, 101905.46248482785, 1.6106903227074156
589.4116535186768, 4.946938050271045, 5.0, 298, 14.579487283754766, 101905.46248482785, 1.6104570270257894
589.846194267273, 5.059244205634868, 5.0, 298, 15.248972940365258, 101905.46248482785, 1.6129714373683888
590.266726732254, 4.951781924847632, 5.0, 298, 14.60805274466234, 101905.46248482785, 1.6118760066605642
590.6863241195679, 4.974386694877664, 5.0, 298, 14.741728008326904, 101905.46248482785, 1.612600657759561
591.1076536178589, 5.030778120746132, 5.0, 298, 15.07785750949174, 101905.46248482785, 1.613838592353164
591.5277428627014, 4.814408254256391, 5.0, 298, 13.808774508394142, 101905.46248482785, 1.6127497820113166
591.9482703208923, 4.953802723507898, 5.0, 298, 14.619978131254824, 101905.46248482785, 1.6166367929165824
592.3815250396729, 5.034293170205471, 5.0, 298, 15.098934936957521, 101905.46248482785, 1.6177600665067497
592.8021733760834, 5.007126450422803, 5.0, 298, 14.936416877813468, 101905.46248482785, 1.615046377566229
593.2200314998627, 5.025593566661903, 5.0, 298, 15.046796037436904, 101905.46248482785, 1.6144674260715524
593.6428079605103, 4.955446951269069, 5.0, 298, 14.62968484127196, 101905.46248482785, 1.6142920148780704
594.0630202293396, 4.948255301007175, 5.0, 298, 14.587252651768475, 101905.46248482785, 1.6153815716859972
594.4836695194244, 4.835585632102252, 5.0, 298, 13.930524385466223, 101905.46248482785, 1.6167163388447139
594.9040098190308, 5.166003017862315, 5.0, 298, 15.899322511513395, 101905.46248482785, 1.619730685374198
595.3257653713226, 4.967597322253337, 5.0, 298, 14.701514495398769, 101905.46248482785, 1.6153365851641155
595.7368597984314, 5.009217854606137, 5.0, 298, 14.948896933549785, 101905.46248482785, 1.6145201744313114
596.1561260223389, 5.030084070740524, 5.0, 298, 15.073697490912966, 101905.46248482785, 1.6159802816297906
596.5762872695923, 4.99917113508578, 5.0, 298, 14.888992666015458, 101905.46248482785, 1.6149917331206831
596.9951701164246, 5.056759245108716, 5.0, 298, 15.233996873481676, 101905.46248482785, 1.6151390915228148
597.4164793491364, 4.883673470569528, 5.0, 298, 14.208968295672078, 101905.46248482785, 1.6142220468390986
597.8379535675049, 4.860359524935603, 5.0, 298, 14.073629024576004, 101905.46248482785, 1.6168146883825576
598.2585463523865, 4.9248689870548175, 5.0, 298, 14.449694704097059, 101905.46248482785, 1.6202580098379822
598.6801116466522, 5.095551067486248, 5.0, 298, 15.46862192132446, 101905.46248482785, 1.620436926494439
599.1022553443909, 5.078713494334095, 5.0, 298, 15.366562798858567, 101905.46248482785, 1.6167384206187738
599.5225205421448, 4.968721721166843, 5.0, 298, 14.708170525124803, 101905.46248482785, 1.6143160960654543
599.945307970047, 5.1380378274489, 5.0, 298, 15.72765241149604, 101905.46248482785, 1.6160532973585242
600.3662748336792, 4.892149673964908, 5.0, 298, 14.258333849473514, 101905.46248482785, 1.613820517923015
600.8008778095245, 5.100664513988812, 5.0, 298, 15.499683393379295, 101905.46248482785, 1.6160170945824177
601.232335805893, 5.154365531027393, 5.0, 298, 15.827770191958503, 101905.46248482785, 1.6151292549220932
601.6520006656647, 5.0053596952490755, 5.0, 298, 14.925878164080578, 101905.46248482785, 1.610820963771737
602.073228597641, 5.083019700009356, 5.0, 298, 15.392632248618876, 101905.46248482785, 1.6120101001120404
602.4920156002045, 5.0315183352280215, 5.0, 298, 15.08229486264243, 101905.46248482785, 1.6118987466548382
602.9145383834839, 4.943455055122353, 5.0, 298, 14.558964525432822, 101905.46248482785, 1.6114746261314958
603.3320505619049, 4.959203139076965, 5.0, 298, 14.651871607025413, 101905.46248482785, 1.6136993314342427
603.7638490200043, 5.004336551899959, 5.0, 298, 14.919776803498378, 101905.46248482785, 1.614916240455448
604.1814501285553, 5.07724671868678, 5.0, 298, 15.357688092557186, 101905.46248482785, 1.6142414544277623
604.602246761322, 5.0056851970040475, 5.0, 298, 14.927819506084004, 101905.46248482785, 1.6122026612205962
605.0133264064789, 4.984249882050376, 5.0, 298, 14.80024560300164, 101905.46248482785, 1.6122872904014731
605.4395799636841, 4.958311302125045, 5.0, 298, 14.646602250158967, 101905.46248482785, 1.6135016271728286
605.8702385425568, 4.9884976547633135, 5.0, 298, 14.825483049046195, 101905.46248482785, 1.614498623012478
606.2889828681946, 4.998612391925034, 5.0, 298, 14.885664651152439, 101905.46248482785, 1.614569409524396
606.7066042423248, 5.113471277676573, 5.0, 298, 15.577614408088303, 101905.46248482785, 1.6141801528077775
607.1282937526703, 4.9323778848679884, 5.0, 298, 14.49379090103205, 101905.46248482785, 1.6116297420650751
607.5486290454865, 4.88805626482571, 5.0, 298, 14.234483076288551, 101905.46248482785, 1.6132728671795988
607.9707179069519, 5.037020267312985, 5.0, 298, 15.115297676700694, 101905.46248482785, 1.6168190211818962
608.3888463973999, 5.000707356873403, 5.0, 298, 14.89814470688876, 101905.46248482785, 1.6151743836939663
608.8096010684967, 4.9548363017940575, 5.0, 298, 14.626079491837023, 101905.46248482785, 1.6140440389736588
609.2292866706848, 5.04094654222771, 5.0, 298, 15.13887111531374, 101905.46248482785, 1.6154035996204024
609.6506900787354, 5.021377174880773, 5.0, 298, 15.021558591392349, 101905.46248482785, 1.6144559827125267
610.0744459629059, 5.018595198516406, 5.0, 298, 15.00491851707726, 101905.46248482785, 1.6135743798082534
610.486508846283, 4.982334866980277, 5.0, 298, 14.788874885552994, 101905.46248482785, 1.6136294000872047
610.9075374603271, 4.897808167748199, 5.0, 298, 14.291336663531776, 101905.46248482785, 1.6142690741466053
611.3258697986603, 4.921701429498861, 5.0, 298, 14.431113287778542, 101905.46248482785, 1.6166559798463307
611.7474503517151, 4.9828954353764745, 5.0, 298, 14.792202900416013, 101905.46248482785, 1.6180122871862919
612.1693229675293, 5.01251585112881, 5.0, 298, 14.968587688155976, 101905.46248482785, 1.617171509423135
612.5885665416718, 4.711886465778626, 5.0, 298, 13.226926576509795, 101905.46248482785, 1.6160074590099733
613.0082383155823, 4.972561499104746, 5.0, 298, 14.730911960022096, 101905.46248482785, 1.6220175086325268
613.4285750389099, 4.977520725089866, 5.0, 298, 14.760309424645422, 101905.46248482785, 1.6222438165453972
613.8475170135498, 4.977053084680284, 5.0, 298, 14.75753607892624, 101905.46248482785, 1.6195595041202477
614.2688426971436, 4.913892022121212, 5.0, 298, 14.38535308341204, 101905.46248482785, 1.6195929523473562
614.69043135643, 5.015858083800578, 5.0, 298, 14.988555777334085, 101905.46248482785, 1.6210478239966384
615.1122722625732, 5.038267768583815, 5.0, 298, 15.122785710142486, 101905.46248482785, 1.6202016815682643
615.5351076126099, 4.9420423307671, 5.0, 298, 14.550644488275278, 101905.46248482785, 1.6183586237740046
615.9680032730103, 4.951640908118805, 5.0, 298, 14.607220740946584, 101905.46248482785, 1.6197047419904311
616.3875999450684, 4.91199696265908, 5.0, 298, 14.374259700535312, 101905.46248482785, 1.620952409754786
616.8058791160583, 4.926239387857417, 5.0, 298, 14.457737406682686, 101905.46248482785, 1.6220657508213363
617.2276346683502, 4.935397109591683, 5.0, 298, 14.511540313634814, 101905.46248482785, 1.6229025297582234
617.6484377384186, 4.984203183119829, 5.0, 298, 14.799968268429723, 101905.46248482785, 1.6231334487028606
618.0675373077393, 4.8950510635144555, 5.0, 298, 14.275251258360521, 101905.46248482785, 1.622458281644416
618.4872043132782, 4.916117783540431, 5.0, 298, 14.398387808292194, 101905.46248482785, 1.6238717459400267
618.9078040122986, 5.118612295009764, 5.0, 298, 15.608953214715058, 101905.46248482785, 1.6252062579168123
619.3273441791534, 5.134911109802961, 5.0, 298, 15.708516326033685, 101905.46248482785, 1.621253053976338
619.7463071346283, 4.948161223298094, 5.0, 298, 14.58669798262464, 101905.46248482785, 1.6174673235671166
620.1665303707123, 5.034616801332449, 5.0, 298, 15.10087627896095, 101905.46248482785, 1.6198980574460404
620.5902607440948, 4.966800719014542, 5.0, 298, 14.696799807676157, 101905.46248482785, 1.6204006328634237
621.0221140384674, 4.950606662704449, 5.0, 298, 14.601119380364384, 101905.46248482785, 1.6205596111481053
621.456493139267, 5.037620954635975, 5.0, 298, 15.11890302613563, 101905.46248482785, 1.6218771603971578
621.8779306411743, 4.911760028817087, 5.0, 298, 14.372873027675723, 101905.46248482785, 1.620581612131864
622.2969295978546, 4.9878443867282005, 5.0, 298, 14.82160036503934, 101905.46248482785, 1.621961722752186
622.7162752151489, 4.916449193709217, 5.0, 298, 14.400329150295622, 101905.46248482785, 1.6224228599223252
623.1370763778687, 5.025917757977645, 5.0, 298, 15.04873737944033, 101905.46248482785, 1.623216737825478
623.5542902946472, 5.0251303999299255, 5.0, 298, 15.044022691717721, 101905.46248482785, 1.6223243776744587
623.9741110801697, 4.974527066814293, 5.0, 298, 14.742560012042658, 101905.46248482785, 1.6208582517325072
624.3935983181, 4.908204648686026, 5.0, 298, 14.352072934781859, 101905.46248482785, 1.6216355846800363
624.8236355781555, 4.880908382002029, 5.0, 298, 14.192882890500824, 101905.46248482785, 1.6237763152459226
625.245796918869, 4.975556340009624, 5.0, 298, 14.748661372624857, 101905.46248482785, 1.625877391372874
625.6606206893921, 5.001870847145277, 5.0, 298, 14.905078071186713, 101905.46248482785, 1.6251781046272984
626.0745952129364, 4.859066348281682, 5.0, 298, 14.066140991134214, 101905.46248482785, 1.62374093554546
626.4952840805054, 4.889865403035303, 5.0, 298, 14.24502179002144, 101905.46248482785, 1.6264127142850617
626.9151527881622, 5.099797415428857, 5.0, 298, 15.494414036512849, 101905.46248482785, 1.6284818822103666
627.3381853103638, 4.809861570305335, 5.0, 298, 13.782705058633832, 101905.46248482785, 1.62454578597177
627.7589995861053, 4.99306813784075, 5.0, 298, 14.852661837094177, 101905.46248482785, 1.6274943409622344
628.1791172027588, 4.859353750612076, 5.0, 298, 14.067804998565723, 101905.46248482785, 1.6282578120402256
628.600658416748, 4.963144076773228, 5.0, 298, 14.67516771106654, 101905.46248482785, 1.62914044052573
629.021018743515, 5.032350946375687, 5.0, 298, 15.08728688493696, 101905.46248482785, 1.6294819571567343
629.4403691291809, 5.012748022622361, 5.0, 298, 14.969974361015568, 101905.46248482785, 1.6270719762240795
629.8605990409851, 5.121249042984737, 5.0, 298, 15.625038619886313, 101905.46248482785, 1.626272797522676
630.2792592048645, 4.911570473514126, 5.0, 298, 14.371763689388048, 101905.46248482785, 1.6238453834733155
630.700656414032, 4.953990662872075, 5.0, 298, 14.621087469542493, 101905.46248482785, 1.6259356279374728
631.1194143295288, 4.940252299973572, 5.0, 298, 14.540105774542386, 101905.46248482785, 1.6279633358995866
631.538688659668, 4.91284982987721, 5.0, 298, 14.379251722829839, 101905.46248482785, 1.6281618335352586
631.9582204818726, 5.026473465872805, 5.0, 298, 15.052065394303348, 101905.46248482785, 1.6293634255028584
632.378270149231, 4.928506800152676, 5.0, 298, 14.47104946613476, 101905.46248482785, 1.6279145839129483
632.7979393005371, 4.902985427540384, 5.0, 298, 14.321566131870858, 101905.46248482785, 1.6284564484088109
633.2175712585449, 4.80380878192814, 5.0, 298, 13.74803823714406, 101905.46248482785, 1.6305960880539137
633.6382853984833, 5.05109449357434, 5.0, 298, 15.19988472113574, 101905.46248482785, 1.6338117640501442
634.0600562095642, 5.01144772371999, 5.0, 298, 14.962208993001859, 101905.46248482785, 1.6312437719329955
634.4810383319855, 4.937707455706206, 5.0, 298, 14.525129707658804, 101905.46248482785, 1.6288354988307803
634.9005935192108, 4.941995233000184, 5.0, 298, 14.550367153703359, 101905.46248482785, 1.6305555185529008
635.3192412853241, 5.250645166926165, 5.0, 298, 16.424594190726427, 101905.46248482785, 1.6316796226098131
635.7400550842285, 5.078850982832959, 5.0, 298, 15.36739480257432, 101905.46248482785, 1.6253710700109751
636.1595275402069, 5.038868307191232, 5.0, 298, 15.12639105957742, 101905.46248482785, 1.6232937924594575
636.5802969932556, 4.8798591454421825, 5.0, 298, 14.186781529918624, 101905.46248482785, 1.6251125540803426
637.0022475719452, 4.852451396517806, 5.0, 298, 14.027868820209505, 101905.46248482785, 1.6285631467780641
637.419625043869, 4.970080030464165, 5.0, 298, 14.716213227710432, 101905.46248482785, 1.6319614699864138
637.8390398025513, 5.113562314064239, 5.0, 298, 15.57816907723214, 101905.46248482785, 1.6310878841058989
638.2572691440582, 4.974714223235085, 5.0, 298, 14.74366935033033, 101905.46248482785, 1.6269644207151575
638.6780524253845, 4.819530220360941, 5.0, 298, 13.838171973017468, 101905.46248482785, 1.6272793691896645
639.0972514152527, 4.857197818619949, 5.0, 298, 14.055324942829404, 101905.46248482785, 1.6322663732579064
639.518141746521, 4.914128853169532, 5.0, 298, 14.386739756271632, 101905.46248482785, 1.6347578589731122
639.9416968822479, 5.109281850384262, 5.0, 298, 15.55209962747183, 101905.46248482785, 1.6344123650535227
640.3636491298676, 5.066048589843911, 5.0, 298, 15.29001845700915, 101905.46248482785, 1.63028707382036
640.7963070869446, 5.0458385574568085, 5.0, 298, 15.168268579937067, 101905.46248482785, 1.6279721671037148
641.2303378582001, 4.837414393774165, 5.0, 298, 13.941063099199113, 101905.46248482785, 1.628101451971517
641.6509494781494, 5.007637763216768, 5.0, 298, 14.939467558104568, 101905.46248482785, 1.6322913213077137
642.0864787101746, 5.031980913985007, 5.0, 298, 15.085068208361612, 101905.46248482785, 1.6322943332926498
642.5043909549713, 5.108325086427198, 5.0, 298, 15.546275601461549, 101905.46248482785, 1.6298270025688806
642.9263317584991, 5.101440214088553, 5.0, 298, 15.504398081101902, 101905.46248482785, 1.6275214330884695
643.3458576202393, 5.17167692425098, 5.0, 298, 15.934266667575084, 101905.46248482785, 1.6257562208036476
643.7671196460724, 5.1449642058222445, 5.0, 298, 15.770084600999523, 101905.46248482785, 1.6232989707949832
644.1878573894501, 5.0103793686046325, 5.0, 298, 14.95583029784774, 101905.46248482785, 1.621496795916686
644.6088705062866, 5.0251303999299255, 5.0, 298, 15.044022691717721, 101905.46248482785, 1.6233488116764048
645.0275943279266, 5.16906589967502, 5.0, 298, 15.91818126240383, 101905.46248482785, 1.6244420517197915
645.4488520622253, 5.131555701185863, 5.0, 298, 15.687993567711738, 101905.46248482785, 1.6210483554499207
645.8676908016205, 5.107823852831112, 5.0, 298, 15.543224921170447, 101905.46248482785, 1.61883959007631
646.2882268428802, 4.982428299426104, 5.0, 298, 14.78942955469683, 101905.46248482785, 1.6186243109882659
646.7097532749176, 5.124611200030382, 5.0, 298, 15.645561378208257, 101905.46248482785, 1.6207258195009717
647.1398062705994, 5.018177769040837, 5.0, 298, 15.002422505929994, 101905.46248482785, 1.6193347579329551
647.5622029304504, 4.974620645904845, 5.0, 298, 14.743114681186496, 101905.46248482785, 1.619140399179182
647.9812381267548, 5.080958673941557, 5.0, 298, 15.380152192882559, 101905.46248482785, 1.6212186885543396
648.4035460948944, 5.10677565997481, 5.0, 298, 15.536846226016332, 101905.46248482785, 1.619816410502523
648.8238794803619, 5.103173705609049, 5.0, 298, 15.514936794834794, 101905.46248482785, 1.6175422730029867
649.2436411380768, 5.016414906085415, 5.0, 298, 14.991883792197104, 101905.46248482785, 1.6164983302346343
649.6773138046265, 5.164200474097426, 5.0, 298, 15.888229128636667, 101905.46248482785, 1.6176112831083953
650.0962634086609, 5.1535526326691175, 5.0, 298, 15.822778169663977, 101905.46248482785, 1.6153762300538799
650.5181455612183, 5.332198562832519, 5.0, 298, 16.93877248706274, 101905.46248482785, 1.6126881870071788
650.9401314258575, 5.035541347085356, 5.0, 298, 15.106422970399311, 101905.46248482785, 1.6076912166255184
651.3609991073608, 5.089426443550767, 5.0, 298, 15.43145908868742, 101905.46248482785, 1.6093040580358122
651.7806823253632, 5.103219315855136, 5.0, 298, 15.515214129406713, 101905.46248482785, 1.6112321485046515
652.1985218524933, 4.952721933764801, 5.0, 298, 14.613599436100705, 101905.46248482785, 1.6098548847293075
652.6195547580719, 5.035079095429643, 5.0, 298, 15.103649624680132, 101905.46248482785, 1.6123062297448123
653.0405418872833, 4.936858882769909, 5.0, 298, 14.520137685364277, 101905.46248482785, 1.612889836283765
653.4602470397949, 5.127244862996481, 5.0, 298, 15.661646783379513, 101905.46248482785, 1.6141157563790745
653.8847322463989, 4.851827784072916, 5.0, 298, 14.024263470774567, 101905.46248482785, 1.6119098464030248
654.3032214641571, 5.1484012957996566, 5.0, 298, 15.791162028465303, 101905.46248482785, 1.6148847118787
654.7244055271149, 5.09262679283777, 5.0, 298, 15.450872508721694, 101905.46248482785, 1.6130150420492122
655.1435699462891, 4.974807798805114, 5.0, 298, 14.744224019474167, 101905.46248482785, 1.6098849620025037
655.5762798786163, 5.052660994993361, 5.0, 298, 15.20931409658096, 101905.46248482785, 1.612317345452511
655.9964346885681, 5.020450020711927, 5.0, 298, 15.016011899953986, 101905.46248482785, 1.612320515835239
656.4178991317749, 4.829516888584841, 5.0, 298, 13.895580229404533, 101905.46248482785, 1.6118912023865068
656.8522472381592, 5.140709889309077, 5.0, 298, 15.744015151239212, 101905.46248482785, 1.6163424788467178
657.2700111865997, 5.232260601753076, 5.0, 298, 16.3097776779523, 101905.46248482785, 1.6134278641910518
657.6926670074463, 5.05261492835442, 5.0, 298, 15.20903676200904, 101905.46248482785, 1.6069648003660073
658.1252942085266, 4.921985174471303, 5.0, 298, 14.43277729521005, 101905.46248482785, 1.607785044764757
658.5453007221222, 5.049158732593761, 5.0, 298, 15.188236669115176, 101905.46248482785, 1.6121659349902089
658.9653823375702, 4.913039335819935, 5.0, 298, 14.380361061117513, 101905.46248482785, 1.611736357586698
659.3835384845734, 4.956949767947773, 5.0, 298, 14.63855954757334, 101905.46248482785, 1.6130456786036094
659.8028841018677, 4.992695194015114, 5.0, 298, 14.850443160518832, 101905.46248482785, 1.6145112190757631
660.2211408615112, 4.917963927220245, 5.0, 298, 14.409203856597005, 101905.46248482785, 1.6138172417721988
660.6424894332886, 5.085400289824391, 5.0, 298, 15.407053646358623, 101905.46248482785, 1.6152204267132952
661.0629661083221, 4.817356466008211, 5.0, 298, 13.82569191728115, 101905.46248482785, 1.6132476280339514
661.4836859703064, 4.910764781848203, 5.0, 298, 14.36704900166544, 101905.46248482785, 1.616516840995089
661.9026045799255, 5.0299452492473, 5.0, 298, 15.072865487197213, 101905.46248482785, 1.6191092548118649
662.3217966556549, 5.007684243609215, 5.0, 298, 14.939744892676487, 101905.46248482785, 1.6164269783288998
662.7422249317169, 4.988171031440036, 5.0, 298, 14.823541707042768, 101905.46248482785, 1.6153450154807811
663.1612167358398, 4.857197818619949, 5.0, 298, 14.055324942829404, 101905.46248482785, 1.615897234148013
663.5802159309387, 4.968300101394736, 5.0, 298, 14.70567451397754, 101905.46248482785, 1.6190242367846344
664.0020928382874, 4.987144361732033, 5.0, 298, 14.817440346460568, 101905.46248482785, 1.6193426502883441
664.4218678474426, 4.973450780718424, 5.0, 298, 14.73618131688854, 101905.46248482785, 1.618022475041707
664.8426518440247, 4.985837385437825, 5.0, 298, 14.809674978446859, 101905.46248482785, 1.6181718022443503
665.2653572559357, 4.837751195522048, 5.0, 298, 13.943004441202541, 101905.46248482785, 1.618229952469437
665.6840786933899, 5.0031271127316534, 5.0, 298, 14.912566104628503, 101905.46248482785, 1.6213631938740796
666.1156001091003, 4.9850436969373035, 5.0, 298, 14.80496029072425, 101905.46248482785, 1.6208230968421342
666.5375986099243, 5.006057173093845, 5.0, 298, 14.930038182659349, 101905.46248482785, 1.6193478826425534
666.9724819660187, 5.04094654222771, 5.0, 298, 15.13887111531374, 101905.46248482785, 1.619114040873738
667.3928329944611, 5.0143265036906675, 5.0, 298, 14.979403736460785, 101905.46248482785, 1.6179777810425646
667.812314748764, 5.02054274383369, 5.0, 298, 15.016566569097822, 101905.46248482785, 1.6177011212798194
668.2328944206238, 5.021516233241281, 5.0, 298, 15.022390595108103, 101905.46248482785, 1.6176338028945099
668.6543982028961, 4.964878973591557, 5.0, 298, 14.685429090227512, 101905.46248482785, 1.6172920585515198
669.0738003253937, 4.9878443867282005, 5.0, 298, 14.82160036503934, 101905.46248482785, 1.6182531128798732
669.495078086853, 5.076421471141178, 5.0, 298, 15.352696070262658, 101905.46248482785, 1.6186521266933012
669.9175248146057, 4.915312837245187, 5.0, 298, 14.393673120569586, 101905.46248482785, 1.6165776396570506
670.3353888988495, 4.830914338295566, 5.0, 298, 13.903622931990158, 101905.46248482785, 1.6183592510686566
670.7591457366943, 4.99008380680018, 5.0, 298, 14.834912424491414, 101905.46248482785, 1.622661760449563
671.1804096698761, 4.970595154132918, 5.0, 298, 14.719263908001532, 101905.46248482785, 1.6216978332856775
671.6158487796783, 5.012376543070711, 5.0, 298, 14.96775568444022, 101905.46248482785, 1.6204720476439256
672.0479717254639, 5.019429953323827, 5.0, 298, 15.009910539371786, 101905.46248482785, 1.6199649315432574
672.468642950058, 5.0235089800748085, 5.0, 298, 15.034315981700587, 101905.46248482785, 1.6191672931224075
672.8909533023834, 4.88171900124872, 5.0, 298, 14.197597578223432, 101905.46248482785, 1.6187383203622703
673.30943775177, 5.03179588758526, 5.0, 298, 15.083958870073939, 101905.46248482785, 1.621467388595854
673.729629278183, 4.910527788553265, 5.0, 298, 14.365662328805849, 101905.46248482785, 1.6207902266178538
674.1490173339844, 5.008149023807659, 5.0, 298, 14.94251823839567, 101905.46248482785, 1.6214624702750045
674.5679252147675, 5.049481410957898, 5.0, 298, 15.190178011118604, 101905.46248482785, 1.6214087255740177
674.9885056018829, 5.031564595017452, 5.0, 298, 15.082572197214349, 101905.46248482785, 1.6193339160791052
675.4091327190399, 5.083752307915974, 5.0, 298, 15.397069601769568, 101905.46248482785, 1.6187321991050991
675.8291745185852, 5.031379553307788, 5.0, 298, 15.081462858926676, 101905.46248482785, 1.6174285356441271
676.2632510662079, 5.088694652536741, 5.0, 298, 15.427021735536732, 101905.46248482785, 1.6171695327561806
676.6827476024628, 5.158608585713329, 5.0, 298, 15.853839641718812, 101905.46248482785, 1.6161646451263016
677.1018688678741, 4.943172542551046, 5.0, 298, 14.557300518001313, 101905.46248482785, 1.6132086282352154
677.520349740982, 4.96445702746386, 5.0, 298, 14.682933079080248, 101905.46248482785, 1.6156406891132744
677.9530727863312, 5.062693516257141, 5.0, 298, 15.269773033259122, 101905.46248482785, 1.6180545563199626
678.3740310668945, 5.072752079973379, 5.0, 298, 15.330509304509203, 101905.46248482785, 1.6161212036195574
678.7944786548615, 5.045238848523637, 5.0, 298, 15.16466323050213, 101905.46248482785, 1.6143240045576217
679.2136151790619, 5.200535458915118, 5.0, 298, 16.112592797318474, 101905.46248482785, 1.6141711490908932
679.6363213062286, 4.9973084149350235, 5.0, 298, 14.877899283138731, 101905.46248482785, 1.6107442639040683
680.0542368888855, 5.011540613401531, 5.0, 298, 14.962763662145694, 101905.46248482785, 1.611674047539637
680.4727032184601, 5.038360163797866, 5.0, 298, 15.123340379286322, 101905.46248482785, 1.6136500259172375
680.8941905498505, 5.079400899613226, 5.0, 298, 15.370722817437338, 101905.46248482785, 1.612950857260747
681.313755273819, 5.062509612352617, 5.0, 298, 15.268663694971448, 101905.46248482785, 1.6115440642642678
681.7355659008026, 4.963003382883906, 5.0, 298, 14.674335707350785, 101905.46248482785, 1.6108444921261276
682.1523051261902, 4.998798646584593, 5.0, 298, 14.886773989440114, 101905.46248482785, 1.6127090598084848
682.57626080513, 4.937188900686875, 5.0, 298, 14.522079027367704, 101905.46248482785, 1.6134789134255485
682.9889845848083, 4.926192139003559, 5.0, 298, 14.457460072110766, 101905.46248482785, 1.6145778116228326
683.4116370677948, 5.069631009280031, 5.0, 298, 15.311650553618767, 101905.46248482785, 1.6161754838868256
683.8330607414246, 5.014744253747237, 5.0, 298, 14.981899747608049, 101905.46248482785, 1.6139853643125646
684.2531926631927, 4.976304768617749, 5.0, 298, 14.75309872577555, 101905.46248482785, 1.6130558009888374
684.6733720302582, 5.100390709316351, 5.0, 298, 15.498019385947787, 101905.46248482785, 1.6143755897105192
685.0962495803833, 5.02272124442887, 5.0, 298, 15.029601293977976, 101905.46248482785, 1.612385808376427
685.516303062439, 5.0109367996919785, 5.0, 298, 14.959158312710757, 101905.46248482785, 1.6118548714023362
